Document Name,Accuracy,Time (seconds)
W2_XL_input_clean_1122,82.6086956521739,2.6559500694274902
W2_XL_input_clean_1123,71.73913043478261,2.6302289962768555
W2_XL_input_clean_1124,76.08695652173914,2.514904022216797
W2_XL_input_clean_1125,76.08695652173914,2.5687742233276367
W2_XL_input_clean_1126,78.26086956521739,2.6163928508758545
W2_XL_input_clean_1127,84.78260869565217,2.64766001701355
W2_XL_input_clean_1128,73.91304347826086,2.6589601039886475
W2_XL_input_clean_1129,80.43478260869566,2.577420949935913
W2_XL_input_clean_1130,69.56521739130434,2.572735071182251
W2_XL_input_clean_1131,80.43478260869566,2.562138080596924
W2_XL_input_clean_1132,78.26086956521739,2.581883192062378
W2_XL_input_clean_1133,80.43478260869566,2.547976016998291
W2_XL_input_clean_1134,78.26086956521739,2.558051824569702
W2_XL_input_clean_1135,80.43478260869566,2.509636163711548
W2_XL_input_clean_1136,78.26086956521739,2.5538711547851562
W2_XL_input_clean_1137,76.08695652173914,2.5058670043945312
W2_XL_input_clean_1138,73.91304347826086,2.5269620418548584
W2_XL_input_clean_1139,73.91304347826086,2.5515050888061523
W2_XL_input_clean_1140,82.6086956521739,2.6465981006622314
W2_XL_input_clean_1141,78.26086956521739,2.5779638290405273
W2_XL_input_clean_1142,78.26086956521739,2.513667106628418
W2_XL_input_clean_1143,82.6086956521739,2.5420122146606445
W2_XL_input_clean_1144,82.6086956521739,2.5462899208068848
W2_XL_input_clean_1145,86.95652173913044,2.683854103088379
W2_XL_input_clean_1146,84.78260869565217,2.6344940662384033
W2_XL_input_clean_1147,89.13043478260869,2.5990209579467773
W2_XL_input_clean_1148,76.08695652173914,2.6645472049713135
W2_XL_input_clean_1149,76.08695652173914,2.5851478576660156
W2_XL_input_clean_1150,78.26086956521739,2.6744918823242188
W2_XL_input_clean_1151,76.08695652173914,2.595188856124878
W2_XL_input_clean_1152,80.43478260869566,2.488142967224121
W2_XL_input_clean_1153,80.43478260869566,2.5565590858459473
W2_XL_input_clean_1154,78.26086956521739,2.6493241786956787
W2_XL_input_clean_1155,78.26086956521739,2.618835926055908
W2_XL_input_clean_1156,78.26086956521739,2.5629513263702393
W2_XL_input_clean_1157,80.43478260869566,2.5992631912231445
W2_XL_input_clean_1158,82.6086956521739,2.5752010345458984
W2_XL_input_clean_1159,78.26086956521739,2.633147954940796
W2_XL_input_clean_1160,82.6086956521739,2.561919927597046
W2_XL_input_clean_1161,78.26086956521739,2.5319018363952637
W2_XL_input_clean_1162,73.91304347826086,2.64880108833313
W2_XL_input_clean_1163,76.08695652173914,2.5967471599578857
W2_XL_input_clean_1164,76.08695652173914,2.6339609622955322
W2_XL_input_clean_1165,82.6086956521739,2.6328067779541016
W2_XL_input_clean_1166,82.6086956521739,2.5092082023620605
W2_XL_input_clean_1167,76.08695652173914,2.5866270065307617
W2_XL_input_clean_1168,78.26086956521739,2.7984769344329834
W2_XL_input_clean_1169,80.43478260869566,2.5780677795410156
W2_XL_input_clean_1170,78.26086956521739,2.59081768989563
W2_XL_input_clean_1171,82.6086956521739,2.5426690578460693
W2_XL_input_clean_1172,76.08695652173914,2.6207330226898193
W2_XL_input_clean_1173,82.6086956521739,2.538303852081299
W2_XL_input_clean_1174,76.08695652173914,2.6233139038085938
W2_XL_input_clean_1175,82.6086956521739,2.620073080062866
W2_XL_input_clean_1176,78.26086956521739,2.6451921463012695
W2_XL_input_clean_1177,76.08695652173914,2.5101072788238525
W2_XL_input_clean_1178,76.08695652173914,2.5242390632629395
W2_XL_input_clean_1179,71.73913043478261,2.5956621170043945
W2_XL_input_clean_1180,76.08695652173914,2.563904047012329
W2_XL_input_clean_1181,71.73913043478261,2.5626840591430664
W2_XL_input_clean_1182,84.78260869565217,2.476992130279541
W2_XL_input_clean_1183,78.26086956521739,2.5622169971466064
W2_XL_input_clean_1184,82.6086956521739,2.581355094909668
W2_XL_input_clean_1185,80.43478260869566,2.489809036254883
W2_XL_input_clean_1186,76.08695652173914,2.5051138401031494
W2_XL_input_clean_1187,78.26086956521739,2.536824941635132
W2_XL_input_clean_1188,73.91304347826086,2.57236909866333
W2_XL_input_clean_1189,80.43478260869566,2.493420124053955
W2_XL_input_clean_1190,84.78260869565217,2.4787521362304688
W2_XL_input_clean_1191,84.78260869565217,2.6278138160705566
W2_XL_input_clean_1192,82.6086956521739,2.6312503814697266
W2_XL_input_clean_1193,73.91304347826086,2.6074330806732178
W2_XL_input_clean_1194,71.73913043478261,2.5979509353637695
W2_XL_input_clean_1195,82.6086956521739,2.6154770851135254
W2_XL_input_clean_1196,78.26086956521739,2.730154037475586
W2_XL_input_clean_1197,78.26086956521739,2.669649124145508
W2_XL_input_clean_1198,71.73913043478261,2.6045620441436768
W2_XL_input_clean_1199,78.26086956521739,2.6557109355926514
W2_XL_input_clean_1200,67.3913043478261,2.5875978469848633
W2_XL_input_clean_1201,82.6086956521739,2.6552860736846924
W2_XL_input_clean_1202,82.6086956521739,2.51728892326355
W2_XL_input_clean_1203,86.95652173913044,2.596120834350586
W2_XL_input_clean_1204,78.26086956521739,2.474950075149536
W2_XL_input_clean_1205,80.43478260869566,2.530911922454834
W2_XL_input_clean_1206,78.26086956521739,2.532222270965576
W2_XL_input_clean_1207,80.43478260869566,2.5135679244995117
W2_XL_input_clean_1208,89.13043478260869,2.511281967163086
W2_XL_input_clean_1209,86.95652173913044,2.544302225112915
W2_XL_input_clean_1210,80.43478260869566,2.4361379146575928
W2_XL_input_clean_1211,73.91304347826086,2.6300082206726074
W2_XL_input_clean_1212,78.26086956521739,2.5506632328033447
W2_XL_input_clean_1213,76.08695652173914,2.471924066543579
W2_XL_input_clean_1214,82.6086956521739,2.538022994995117
W2_XL_input_clean_1215,73.91304347826086,2.4899790287017822
W2_XL_input_clean_1216,80.43478260869566,2.5859291553497314
W2_XL_input_clean_1217,78.26086956521739,2.4393038749694824
W2_XL_input_clean_1218,84.78260869565217,2.4764058589935303
W2_XL_input_clean_1219,78.26086956521739,2.514125108718872
W2_XL_input_clean_1220,76.08695652173914,2.540553331375122
W2_XL_input_clean_1221,80.43478260869566,2.5472910404205322
W2_XL_input_clean_1222,76.08695652173914,2.5089659690856934
W2_XL_input_clean_1223,76.08695652173914,2.5584499835968018
W2_XL_input_clean_1224,73.91304347826086,2.695296049118042
W2_XL_input_clean_1225,78.26086956521739,3.0961358547210693
W2_XL_input_clean_1226,82.6086956521739,2.9615559577941895
W2_XL_input_clean_1227,78.26086956521739,2.738740921020508
W2_XL_input_clean_1228,78.26086956521739,2.7970070838928223
W2_XL_input_clean_1229,78.26086956521739,2.6691017150878906
W2_XL_input_clean_1230,80.43478260869566,2.5657992362976074
W2_XL_input_clean_1231,73.91304347826086,2.64418625831604
W2_XL_input_clean_1232,86.95652173913044,2.5814120769500732
W2_XL_input_clean_1233,80.43478260869566,2.5310192108154297
W2_XL_input_clean_1234,76.08695652173914,2.583817958831787
W2_XL_input_clean_1235,78.26086956521739,2.638047933578491
W2_XL_input_clean_1236,78.26086956521739,2.5150980949401855
W2_XL_input_clean_1237,82.6086956521739,2.518109083175659
W2_XL_input_clean_1238,86.95652173913044,2.5829193592071533
W2_XL_input_clean_1239,78.26086956521739,2.5102126598358154
W2_XL_input_clean_1240,80.43478260869566,2.61978816986084
W2_XL_input_clean_1241,84.78260869565217,2.555330753326416
W2_XL_input_clean_1242,71.73913043478261,2.4754178524017334
W2_XL_input_clean_1243,80.43478260869566,2.5065627098083496
W2_XL_input_clean_1244,80.43478260869566,2.6244518756866455
W2_XL_input_clean_1245,82.6086956521739,2.613068103790283
W2_XL_input_clean_1246,84.78260869565217,2.485567092895508
W2_XL_input_clean_1247,76.08695652173914,2.4813780784606934
W2_XL_input_clean_1248,78.26086956521739,2.5160787105560303
W2_XL_input_clean_1249,82.6086956521739,2.535482168197632
W2_XL_input_clean_1250,80.43478260869566,2.538486957550049
W2_XL_input_clean_1251,80.43478260869566,2.7912447452545166
W2_XL_input_clean_1252,78.26086956521739,2.6145858764648438
W2_XL_input_clean_1253,78.26086956521739,2.6562609672546387
W2_XL_input_clean_1254,80.43478260869566,2.610809803009033
W2_XL_input_clean_1255,91.30434782608695,2.5314393043518066
W2_XL_input_clean_1256,84.78260869565217,2.559359073638916
W2_XL_input_clean_1257,69.56521739130434,2.741895914077759
W2_XL_input_clean_1258,82.6086956521739,2.5082249641418457
W2_XL_input_clean_1259,80.43478260869566,2.6116206645965576
W2_XL_input_clean_1260,80.43478260869566,2.8208160400390625
W2_XL_input_clean_1261,78.26086956521739,2.4990592002868652
W2_XL_input_clean_1262,89.13043478260869,2.5853939056396484
W2_XL_input_clean_1263,82.6086956521739,2.7290470600128174
W2_XL_input_clean_1264,76.08695652173914,2.659043073654175
W2_XL_input_clean_1265,78.26086956521739,2.5708842277526855
W2_XL_input_clean_1266,80.43478260869566,2.7081379890441895
W2_XL_input_clean_1267,80.43478260869566,2.670996904373169
W2_XL_input_clean_1268,82.6086956521739,2.627255916595459
W2_XL_input_clean_1269,80.43478260869566,2.5318148136138916
W2_XL_input_clean_1270,80.43478260869566,2.5834147930145264
W2_XL_input_clean_1271,82.6086956521739,2.5279409885406494
W2_XL_input_clean_1272,78.26086956521739,2.5441157817840576
W2_XL_input_clean_1273,76.08695652173914,2.5539321899414062
W2_XL_input_clean_1274,82.6086956521739,2.5261051654815674
W2_XL_input_clean_1275,76.08695652173914,2.6842217445373535
W2_XL_input_clean_1276,86.95652173913044,2.551651954650879
W2_XL_input_clean_1277,78.26086956521739,2.630857229232788
W2_XL_input_clean_1278,69.56521739130434,2.483375072479248
W2_XL_input_clean_1279,78.26086956521739,2.621081829071045
W2_XL_input_clean_1280,78.26086956521739,2.563257932662964
W2_XL_input_clean_1281,80.43478260869566,2.5842669010162354
W2_XL_input_clean_1282,86.95652173913044,2.4139862060546875
W2_XL_input_clean_1283,86.95652173913044,2.5290439128875732
W2_XL_input_clean_1284,82.6086956521739,2.5319108963012695
W2_XL_input_clean_1285,71.73913043478261,2.428637981414795
W2_XL_input_clean_1286,76.08695652173914,2.5774919986724854
W2_XL_input_clean_1287,76.08695652173914,2.558358669281006
W2_XL_input_clean_1288,73.91304347826086,2.5269129276275635
W2_XL_input_clean_1289,82.6086956521739,2.5112781524658203
W2_XL_input_clean_1290,80.43478260869566,2.5611531734466553
W2_XL_input_clean_1291,78.26086956521739,2.4165871143341064
W2_XL_input_clean_1292,82.6086956521739,2.526010274887085
W2_XL_input_clean_1293,78.26086956521739,2.4484150409698486
W2_XL_input_clean_1294,82.6086956521739,2.4913721084594727
W2_XL_input_clean_1295,78.26086956521739,2.531709909439087
W2_XL_input_clean_1296,78.26086956521739,2.5388622283935547
W2_XL_input_clean_1297,84.78260869565217,2.5249359607696533
W2_XL_input_clean_1298,82.6086956521739,2.566934823989868
W2_XL_input_clean_1299,82.6086956521739,2.5844929218292236
W2_XL_input_clean_1300,73.91304347826086,4.34617280960083
W2_XL_input_clean_1301,76.08695652173914,4.370116949081421
W2_XL_input_clean_1302,71.73913043478261,4.379540920257568
W2_XL_input_clean_1303,76.08695652173914,4.440252065658569
W2_XL_input_clean_1304,63.04347826086957,4.666445016860962
W2_XL_input_clean_1305,63.04347826086957,4.701544761657715
W2_XL_input_clean_1306,86.95652173913044,4.619571924209595
W2_XL_input_clean_1307,69.56521739130434,4.5991740226745605
W2_XL_input_clean_1308,69.56521739130434,4.346179723739624
W2_XL_input_clean_1309,67.3913043478261,4.590111017227173
W2_XL_input_clean_1310,76.08695652173914,4.339291095733643
W2_XL_input_clean_1311,69.56521739130434,4.478415012359619
W2_XL_input_clean_1312,65.21739130434783,4.42796516418457
W2_XL_input_clean_1313,71.73913043478261,4.412306785583496
W2_XL_input_clean_1314,63.04347826086957,4.467149019241333
W2_XL_input_clean_1315,67.3913043478261,4.360956192016602
W2_XL_input_clean_1316,71.73913043478261,4.39548921585083
W2_XL_input_clean_1317,65.21739130434783,4.61324405670166
W2_XL_input_clean_1318,63.04347826086957,4.383934020996094
W2_XL_input_clean_1319,65.21739130434783,4.371317148208618
W2_XL_input_clean_1320,73.91304347826086,4.272046804428101
W2_XL_input_clean_1321,73.91304347826086,4.318805932998657
W2_XL_input_clean_1322,80.43478260869566,4.458430051803589
W2_XL_input_clean_1323,76.08695652173914,4.584858179092407
W2_XL_input_clean_1324,58.69565217391305,4.418097972869873
W2_XL_input_clean_1325,67.3913043478261,4.520944118499756
W2_XL_input_clean_1326,73.91304347826086,4.631645917892456
W2_XL_input_clean_1327,67.3913043478261,4.344368934631348
W2_XL_input_clean_1328,80.43478260869566,4.371748924255371
W2_XL_input_clean_1329,71.73913043478261,4.314263105392456
W2_XL_input_clean_1330,67.3913043478261,4.411391973495483
W2_XL_input_clean_1331,69.56521739130434,4.396289110183716
W2_XL_input_clean_1332,67.3913043478261,4.372030973434448
W2_XL_input_clean_1333,67.3913043478261,4.641213893890381
W2_XL_input_clean_1334,71.73913043478261,4.424578666687012
W2_XL_input_clean_1335,63.04347826086957,4.690969228744507
W2_XL_input_clean_1336,69.56521739130434,4.314988851547241
W2_XL_input_clean_1337,71.73913043478261,4.429094076156616
W2_XL_input_clean_1338,56.52173913043478,4.447171926498413
W2_XL_input_clean_1339,76.08695652173914,4.3006591796875
W2_XL_input_clean_1340,63.04347826086957,4.273508787155151
W2_XL_input_clean_1341,80.43478260869566,4.429849147796631
W2_XL_input_clean_1342,69.56521739130434,4.339198112487793
W2_XL_input_clean_1343,71.73913043478261,4.319095849990845
W2_XL_input_clean_1344,60.86956521739131,4.534165859222412
W2_XL_input_clean_1345,67.3913043478261,4.318866968154907
W2_XL_input_clean_1346,69.56521739130434,4.375842809677124
W2_XL_input_clean_1347,63.04347826086957,4.531317949295044
W2_XL_input_clean_1348,80.43478260869566,4.308821201324463
W2_XL_input_clean_1349,71.73913043478261,4.4327778816223145
W2_XL_input_clean_1350,71.73913043478261,4.4783430099487305
W2_XL_input_clean_1351,60.86956521739131,4.349062919616699
W2_XL_input_clean_1352,76.08695652173914,4.349190950393677
W2_XL_input_clean_1353,71.73913043478261,4.367286205291748
W2_XL_input_clean_1354,76.08695652173914,4.369553804397583
W2_XL_input_clean_1355,63.04347826086957,4.412419080734253
W2_XL_input_clean_1356,69.56521739130434,4.515196084976196
W2_XL_input_clean_1357,67.3913043478261,4.3572540283203125
W2_XL_input_clean_1358,58.69565217391305,4.329797983169556
W2_XL_input_clean_1359,69.56521739130434,4.34486198425293
W2_XL_input_clean_1360,69.56521739130434,4.446058034896851
W2_XL_input_clean_1361,78.26086956521739,4.362139940261841
W2_XL_input_clean_1362,73.91304347826086,4.399468898773193
W2_XL_input_clean_1363,63.04347826086957,4.567151069641113
W2_XL_input_clean_1364,63.04347826086957,4.389581680297852
W2_XL_input_clean_1365,65.21739130434783,4.37107515335083
W2_XL_input_clean_1366,71.73913043478261,4.376697063446045
W2_XL_input_clean_1367,69.56521739130434,4.520735263824463
W2_XL_input_clean_1368,52.17391304347826,4.5865631103515625
W2_XL_input_clean_1369,69.56521739130434,4.672237873077393
W2_XL_input_clean_1370,58.69565217391305,4.401558876037598
W2_XL_input_clean_1371,58.69565217391305,4.581161975860596
W2_XL_input_clean_1372,76.08695652173914,4.365217924118042
W2_XL_input_clean_1373,63.04347826086957,4.671119928359985
W2_XL_input_clean_1374,67.3913043478261,4.525033950805664
W2_XL_input_clean_1375,73.91304347826086,4.385018825531006
W2_XL_input_clean_1376,67.3913043478261,4.434386968612671
W2_XL_input_clean_1377,69.56521739130434,4.514053821563721
W2_XL_input_clean_1378,71.73913043478261,4.350482940673828
W2_XL_input_clean_1379,60.86956521739131,4.380159854888916
W2_XL_input_clean_1380,65.21739130434783,4.445521116256714
W2_XL_input_clean_1381,69.56521739130434,4.705273866653442
W2_XL_input_clean_1382,73.91304347826086,4.456418752670288
W2_XL_input_clean_1383,67.3913043478261,4.620009899139404
W2_XL_input_clean_1384,69.56521739130434,4.487200021743774
W2_XL_input_clean_1385,54.347826086956516,4.651013135910034
W2_XL_input_clean_1386,76.08695652173914,4.546478986740112
W2_XL_input_clean_1387,67.3913043478261,4.36011815071106
W2_XL_input_clean_1388,67.3913043478261,4.507859230041504
W2_XL_input_clean_1389,67.3913043478261,4.539973020553589
W2_XL_input_clean_1390,63.04347826086957,4.430707216262817
W2_XL_input_clean_1391,69.56521739130434,4.46259617805481
W2_XL_input_clean_1392,63.04347826086957,4.591783285140991
W2_XL_input_clean_1393,71.73913043478261,4.476163625717163
W2_XL_input_clean_1394,82.6086956521739,4.382906198501587
W2_XL_input_clean_1395,60.86956521739131,4.448750257492065
W2_XL_input_clean_1396,80.43478260869566,4.417797088623047
W2_XL_input_clean_1397,58.69565217391305,4.44629979133606
W2_XL_input_clean_1398,76.08695652173914,4.352246046066284
W2_XL_input_clean_1399,60.86956521739131,4.624162912368774
W2_XL_input_clean_1400,76.08695652173914,2.505568027496338
W2_XL_input_clean_1401,80.43478260869566,2.532334089279175
W2_XL_input_clean_1402,73.91304347826086,2.5281660556793213
W2_XL_input_clean_1403,78.26086956521739,2.5815820693969727
W2_XL_input_clean_1404,78.26086956521739,2.4878299236297607
W2_XL_input_clean_1405,89.13043478260869,2.5182127952575684
W2_XL_input_clean_1406,71.73913043478261,2.552788257598877
W2_XL_input_clean_1407,69.56521739130434,2.6087372303009033
W2_XL_input_clean_1408,78.26086956521739,2.5368990898132324
W2_XL_input_clean_1409,67.3913043478261,2.5254061222076416
W2_XL_input_clean_1410,89.13043478260869,2.5048320293426514
W2_XL_input_clean_1411,80.43478260869566,2.599410057067871
W2_XL_input_clean_1412,82.6086956521739,2.556406021118164
W2_XL_input_clean_1413,80.43478260869566,2.4416818618774414
W2_XL_input_clean_1414,80.43478260869566,2.5395889282226562
W2_XL_input_clean_1415,80.43478260869566,2.4745731353759766
W2_XL_input_clean_1416,80.43478260869566,2.513472080230713
W2_XL_input_clean_1417,78.26086956521739,2.5503151416778564
W2_XL_input_clean_1418,80.43478260869566,2.5362391471862793
W2_XL_input_clean_1419,82.6086956521739,2.5412442684173584
W2_XL_input_clean_1420,82.6086956521739,2.6241672039031982
W2_XL_input_clean_1421,71.73913043478261,2.4645743370056152
W2_XL_input_clean_1422,82.6086956521739,2.506472110748291
W2_XL_input_clean_1423,76.08695652173914,2.4718382358551025
W2_XL_input_clean_1424,78.26086956521739,2.572075128555298
W2_XL_input_clean_1425,80.43478260869566,2.566168785095215
W2_XL_input_clean_1426,80.43478260869566,2.5350759029388428
W2_XL_input_clean_1427,73.91304347826086,2.626039981842041
W2_XL_input_clean_1428,80.43478260869566,2.4517550468444824
W2_XL_input_clean_1429,78.26086956521739,2.5117998123168945
W2_XL_input_clean_1430,91.30434782608695,2.553694009780884
W2_XL_input_clean_1431,78.26086956521739,2.503035068511963
W2_XL_input_clean_1432,89.13043478260869,2.521818161010742
W2_XL_input_clean_1433,84.78260869565217,2.549527883529663
W2_XL_input_clean_1434,80.43478260869566,2.50189471244812
W2_XL_input_clean_1435,84.78260869565217,2.5608348846435547
W2_XL_input_clean_1436,78.26086956521739,2.537302017211914
W2_XL_input_clean_1437,69.56521739130434,2.472895383834839
W2_XL_input_clean_1438,76.08695652173914,2.559009075164795
W2_XL_input_clean_1439,78.26086956521739,2.4427592754364014
W2_XL_input_clean_1440,78.26086956521739,2.4375250339508057
W2_XL_input_clean_1441,82.6086956521739,2.63435697555542
W2_XL_input_clean_1442,73.91304347826086,2.4892427921295166
W2_XL_input_clean_1443,78.26086956521739,2.531446933746338
W2_XL_input_clean_1444,80.43478260869566,2.523189067840576
W2_XL_input_clean_1445,80.43478260869566,2.5627729892730713
W2_XL_input_clean_1446,80.43478260869566,2.5596182346343994
W2_XL_input_clean_1447,82.6086956521739,2.6483161449432373
W2_XL_input_clean_1448,78.26086956521739,2.4767251014709473
W2_XL_input_clean_1449,76.08695652173914,2.473360061645508
W2_XL_input_clean_1450,80.43478260869566,2.519073009490967
W2_XL_input_clean_1451,80.43478260869566,2.6059741973876953
W2_XL_input_clean_1452,76.08695652173914,2.4555442333221436
W2_XL_input_clean_1453,78.26086956521739,2.5670669078826904
W2_XL_input_clean_1454,84.78260869565217,2.483525037765503
W2_XL_input_clean_1455,80.43478260869566,2.562790870666504
W2_XL_input_clean_1456,78.26086956521739,2.4666450023651123
